model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,3,onnx2keras,89756056,44817208,0.0661473274230957,0.33774590492248535,0.491377592086792,0.18163537979125977,1.9902229309082031,4.218748e-10,8.344614e-11,0.0,1.891749e-09,9.906225e-06,9.556612e-06,0.0,1.8012139e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,3,onnx2keras,89756056,44817208,0.0661473274230957,0.33774590492248535,0.491377592086792,0.18163537979125977,1.9902229309082031,9.4062355e-11,6.8212103e-12,0.0,7.858034e-10,1.9995136e-06,1.4047007e-06,0.0,7.5822823e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,4,onnxruntime,89756056,44688726,0.06658649444580078,0.011845111846923828,10.423444032669067,,10.69234299659729,1.338927e-09,7.230483e-11,0.0,1.1350494e-08,5.0324516e-06,3.8495973e-06,0.0,1.2332597e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,4,onnx2keras,89756056,44817208,0.06658649444580078,0.336078405380249,0.5048024654388428,0.18107175827026367,2.0282135009765625,4.3514453e-10,6.866685e-11,0.0,1.7462298e-09,4.7703766e-06,2.881665e-06,0.0,1.24165335e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,4,onnx2keras,89756056,44817208,0.06658649444580078,0.336078405380249,0.5048024654388428,0.18107175827026367,2.0282135009765625,1.4059081e-09,1.882654e-10,0.0,9.604264e-09,9.044403e-06,9.955346e-06,0.0,1.611071e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,5,onnxruntime,89756056,44688726,0.06431293487548828,0.010717391967773438,10.731774091720581,,10.989198446273804,4.1324597e-10,1.3801582e-10,0.0,1.6298145e-09,7.816366e-06,8.081452e-06,0.0,1.9982377e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,5,onnx2keras,89756056,44817208,0.06431293487548828,0.3373565673828125,0.4830327033996582,0.18036508560180664,1.9663093090057373,4.7573606e-10,8.708412e-11,0.0,2.226443e-09,6.0542125e-06,4.789563e-06,0.0,1.4339702e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,5,onnx2keras,89756056,44817208,0.06431293487548828,0.3373565673828125,0.4830327033996582,0.18036508560180664,1.9663093090057373,1.9074023e-10,5.0931703e-11,0.0,6.693881e-10,3.2037692e-06,3.8258486e-06,0.0,5.765166e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,6,onnxruntime,89756056,44688726,0.06556892395019531,0.01059103012084961,10.31934380531311,,10.593153238296509,1.2457038e-08,2.1054802e-10,7.1054274e-13,1.1920929e-07,1.4137002e-05,1.5616954e-05,1.1925086e-07,1.9885685e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,6,onnx2keras,89756056,44817208,0.06556892395019531,0.33225464820861816,0.48660874366760254,0.17961430549621582,2.039728879928589,1.00756736e-10,1.6214585e-11,0.0,3.6379788e-10,2.962125e-06,2.421823e-06,0.0,9.482163e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,6,onnx2keras,89756056,44817208,0.06556892395019531,0.33225464820861816,0.48660874366760254,0.17961430549621582,2.039728879928589,1.2410155e-08,2.98769e-10,8.7041485e-13,1.1920929e-07,1.4217268e-05,1.4676209e-05,1.1925084e-07,2.095312e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,7,onnxruntime,89756056,44688726,0.06596541404724121,0.011234760284423828,10.150853872299194,,10.383538246154785,5.010065e-10,3.2514436e-11,0.0,2.2118911e-09,8.167319e-06,6.7410683e-06,0.0,1.9037609e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,7,onnx2keras,89756056,44817208,0.06596541404724121,0.34115028381347656,0.4969816207885742,0.1817479133605957,1.9966926574707031,1.7384316e-10,6.002665e-11,0.0,5.820766e-10,5.461854e-06,5.25816e-06,0.0,1.1506472e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,7,onnx2keras,89756056,44817208,0.06596541404724121,0.34115028381347656,0.4969816207885742,0.1817479133605957,1.9966926574707031,4.6335238e-10,5.888978e-11,0.0,2.7939677e-09,5.6216722e-06,5.7458783e-06,0.0,9.5553205e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,8,onnxruntime,89756056,44688726,0.06840872764587402,0.011078834533691406,9.973640203475952,,10.367720365524292,1.5651125e-10,9.777068e-12,0.0,8.731149e-10,3.4257923e-06,1.9382842e-06,0.0,1.0503303e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,8,onnx2keras,89756056,44817208,0.06840872764587402,0.33197546005249023,0.7639451026916504,0.18662643432617188,2.294100522994995,2.0190072e-10,4.9794835e-11,0.0,7.930794e-10,4.6443647e-06,4.732114e-06,0.0,8.553605e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,8,onnx2keras,89756056,44817208,0.06840872764587402,0.33197546005249023,0.7639451026916504,0.18662643432617188,2.294100522994995,1.50267e-10,4.0472514e-11,0.0,9.0221874e-10,3.8993276e-06,3.8408566e-06,0.0,8.464757e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,1,9,onnxruntime,89756056,44688726,0.06425690650939941,0.010712623596191406,10.150208234786987,,10.408539772033691,4.7336e-10,2.4328983e-11,0.0,2.0954758e-09,4.972426e-06,3.8030598e-06,0.0,1.15175335e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,1,9,onnx2keras,89756056,44817208,0.06425690650939941,0.3336338996887207,0.48937225341796875,0.17982006072998047,1.9647574424743652,3.9710316e-10,3.0013325e-11,0.0,2.5029294e-09,5.1896504e-06,5.431209e-06,0.0,1.1503161e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,1,9,onnx2keras,89756056,44817208,0.06425690650939941,0.3336338996887207,0.48937225341796875,0.17982006072998047,1.9647574424743652,2.3106281e-10,3.4333425e-11,0.0,1.0622898e-09,3.884266e-06,3.836414e-06,0.0,9.565786e-06
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,0,onnxruntime,89756056,44688726,0.13036632537841797,0.04111790657043457,10.117480278015137,,10.462157249450684,5.2553126e-09,7.8216544e-11,0.0,1.1920929e-07,6.8028367e-06,5.747699e-06,0.0,2.099263e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,0,onnx2keras,89756056,44817208,0.13036632537841797,0.42021989822387695,0.49065065383911133,0.1802687644958496,2.1173293590545654,5.568314e-10,6.548362e-11,0.0,7.799827e-09,6.954469e-06,6.6604703e-06,0.0,2.2952994e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,0,onnx2keras,89756056,44817208,0.13036632537841797,0.42021989822387695,0.49065065383911133,0.1802687644958496,2.1173293590545654,5.260093e-09,8.0035534e-11,0.0,1.1920929e-07,4.40849e-06,3.8292424e-06,0.0,1.6154172e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,1,onnxruntime,89756056,44688726,0.06633543968200684,0.0412287712097168,9.725000858306885,,9.990680694580078,5.070927e-09,2.842171e-11,0.0,1.1920929e-07,4.9719674e-06,4.2436986e-06,0.0,1.6179587e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,1,onnx2keras,89756056,44817208,0.06633543968200684,0.3363354206085205,0.4959249496459961,0.18083620071411133,2.0041441917419434,3.2655303e-09,6.139089e-11,0.0,1.1920929e-07,1.0676752e-05,1.1379946e-05,0.0,3.3293043e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,1,onnx2keras,89756056,44817208,0.06633543968200684,0.3363354206085205,0.4959249496459961,0.18083620071411133,2.0041441917419434,7.812812e-09,7.298695e-11,0.0,1.1920929e-07,8.398956e-06,5.7206285e-06,0.0,2.4901008e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,2,onnxruntime,89756056,44688726,0.06474113464355469,0.041594505310058594,10.161668539047241,,10.433688879013062,8.563002e-10,5.0476956e-11,0.0,7.799827e-09,8.182603e-06,8.542015e-06,0.0,2.2882548e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,2,onnx2keras,89756056,44817208,0.06474113464355469,0.3335845470428467,0.4859037399291992,0.17911243438720703,1.976764440536499,4.7264004e-10,5.2750693e-11,0.0,7.508788e-09,6.9312464e-06,4.7837175e-06,0.0,2.1869017e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,2,onnx2keras,89756056,44817208,0.06474113464355469,0.3335845470428467,0.4859037399291992,0.17911243438720703,1.976764440536499,5.43478e-10,3.092282e-11,0.0,4.947651e-09,5.950158e-06,6.6579532e-06,0.0,1.5306005e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,3,onnxruntime,89756056,44688726,0.06546902656555176,0.04161882400512695,9.951416492462158,,10.220970153808594,4.445261e-10,3.0468073e-11,0.0,6.4610504e-09,5.837711e-06,5.6902454e-06,0.0,1.8162527e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,3,onnx2keras,89756056,44817208,0.06546902656555176,0.33660340309143066,0.4901604652404785,0.17995548248291016,1.9931073188781738,5.0171134e-10,1.546141e-11,0.0,9.080395e-09,6.9607154e-06,3.8952794e-06,0.0,2.485731e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,3,onnx2keras,89756056,44817208,0.06546902656555176,0.33660340309143066,0.4901604652404785,0.17995548248291016,1.9931073188781738,4.0604675e-10,3.0013325e-11,0.0,5.0931703e-09,6.208076e-06,5.4349657e-06,0.0,2.1939279e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,4,onnxruntime,89756056,44688726,0.06667423248291016,0.041372060775756836,10.358124017715454,,10.633470296859741,2.8224432e-09,2.5465852e-11,0.0,1.1920929e-07,5.239036e-06,3.922515e-06,0.0,1.7107071e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,4,onnx2keras,89756056,44817208,0.06667423248291016,0.3331637382507324,0.4819512367248535,0.17863798141479492,1.956995964050293,6.824294e-10,4.0131454e-11,0.0,8.905772e-09,7.848712e-06,6.6995394e-06,0.0,2.5705194e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,4,onnx2keras,89756056,44817208,0.06667423248291016,0.3331637382507324,0.4819512367248535,0.17863798141479492,1.956995964050293,2.7014067e-09,2.7171154e-11,0.0,1.1920929e-07,4.9504206e-06,3.8352755e-06,0.0,1.5239975e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,5,onnxruntime,89756056,44688726,0.06667876243591309,0.04121565818786621,9.856752395629883,,10.135179042816162,2.7939142e-09,3.9335646e-11,0.0,1.1920929e-07,4.617897e-06,3.769228e-06,0.0,1.698036e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,5,onnx2keras,89756056,44817208,0.06667876243591309,0.3345613479614258,0.4895823001861572,0.17961597442626953,2.006826400756836,3.3043386e-09,6.0936145e-11,0.0,1.1920929e-07,8.945086e-06,7.072442e-06,0.0,2.482344e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,5,onnx2keras,89756056,44817208,0.06667876243591309,0.3345613479614258,0.4895823001861572,0.17961597442626953,2.006826400756836,1.0240485e-09,5.2978066e-11,0.0,8.352799e-09,9.324453e-06,9.507171e-06,0.0,2.5713965e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,6,onnxruntime,89756056,44688726,0.06416082382202148,0.04122304916381836,9.879683494567871,,10.150145530700684,5.15309e-09,2.1827873e-11,0.0,1.1920929e-07,6.762067e-06,6.3619423e-06,0.0,2.2843098e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,6,onnx2keras,89756056,44817208,0.06416082382202148,0.3362267017364502,0.498615026473999,0.18050217628479004,1.9835400581359863,6.43291e-10,9.0722097e-11,0.0,8.032657e-09,1.1079861e-05,9.60893e-06,0.0,3.3342363e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,6,onnx2keras,89756056,44817208,0.06416082382202148,0.3362267017364502,0.498615026473999,0.18050217628479004,1.9835400581359863,5.078645e-09,5.866241e-11,0.0,1.1920929e-07,5.429243e-06,4.293671e-06,0.0,1.524286e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,7,onnxruntime,89756056,44688726,0.0679924488067627,0.04228973388671875,9.78809404373169,,10.051795482635498,7.4727495e-09,2.5920599e-11,0.0,1.1920929e-07,4.4658514e-06,2.408864e-06,0.0,1.7186352e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,7,onnx2keras,89756056,44817208,0.0679924488067627,0.33507418632507324,0.7543318271636963,0.1833934783935547,2.2792279720306396,5.172682e-10,3.0013325e-11,0.0,6.4319465e-09,6.769553e-06,5.2358014e-06,0.0,3.343153e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,7,onnx2keras,89756056,44817208,0.0679924488067627,0.33507418632507324,0.7543318271636963,0.1833934783935547,2.2792279720306396,7.4177926e-09,5.4114935e-11,0.0,1.1920929e-07,4.2350416e-06,3.4648e-06,0.0,1.6244898e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,8,onnxruntime,89756056,44688726,0.06423449516296387,0.04116964340209961,10.22613263130188,,10.503249168395996,7.788903e-10,5.5479177e-11,0.0,1.3737008e-08,9.327405e-06,6.254868e-06,0.0,2.8592947e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,8,onnx2keras,89756056,44817208,0.06423449516296387,0.333890438079834,0.4768083095550537,0.1788027286529541,1.950005054473877,6.0210914e-10,7.1395334e-11,0.0,6.868504e-09,6.3206094e-06,5.7851566e-06,0.0,2.4812976e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,8,onnx2keras,89756056,44817208,0.06423449516296387,0.333890438079834,0.4768083095550537,0.1788027286529541,1.950005054473877,6.607238e-10,5.2750693e-11,0.0,8.1490725e-09,7.0370506e-06,5.7703874e-06,0.0,1.9113553e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,5,9,onnxruntime,89756056,44688726,0.06522083282470703,0.04121112823486328,9.993969440460205,,10.259791374206543,4.2983736e-10,2.1827873e-11,0.0,5.7625584e-09,6.3480443e-06,4.3775794e-06,0.0,2.0033554e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,5,9,onnx2keras,89756056,44817208,0.06522083282470703,0.3334031105041504,0.49433374404907227,0.18006634712219238,1.9814937114715576,7.592208e-10,7.3214323e-11,0.0,1.071021e-08,9.772597e-06,7.6176266e-06,0.0,3.1501586e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,5,9,onnx2keras,89756056,44817208,0.06522083282470703,0.3334031105041504,0.49433374404907227,0.18006634712219238,1.9814937114715576,5.547609e-10,6.207301e-11,0.0,6.0681487e-09,7.5138123e-06,5.7508214e-06,0.0,3.1501586e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,0,onnxruntime,89756056,44688726,0.12866616249084473,0.0830686092376709,9.801076889038086,,10.170789003372192,1.7664569e-09,4.456524e-11,0.0,1.1920929e-07,8.193625e-06,7.1328823e-06,0.0,3.240881e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,0,onnx2keras,89756056,44817208,0.12866616249084473,0.428605318069458,0.49350953102111816,0.18023085594177246,2.161170244216919,1.9854303e-09,6.8439476e-11,0.0,1.1920929e-07,1.0706322e-05,9.554375e-06,0.0,5.3340616e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,0,onnx2keras,89756056,44817208,0.12866616249084473,0.428605318069458,0.49350953102111816,0.18023085594177246,2.161170244216919,5.551224e-10,5.0476956e-11,0.0,7.2759576e-09,8.649658e-06,6.707667e-06,0.0,3.442828e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,1,onnxruntime,89756056,44688726,0.06815004348754883,0.08744335174560547,10.246835470199585,,10.583672523498535,6.6507924e-09,1.2664714e-10,0.0,1.1920929e-07,8.59854e-06,7.0714195e-06,0.0,2.482665e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,1,onnx2keras,89756056,44817208,0.06815004348754883,0.3337545394897461,0.4929170608520508,0.1800847053527832,2.012932777404785,4.9514184e-09,1.4119905e-10,0.0,1.1920929e-07,1.4952633e-05,1.1952083e-05,0.0,4.4813398e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,1,onnx2keras,89756056,44817208,0.06815004348754883,0.3337545394897461,0.4929170608520508,0.1800847053527832,2.012932777404785,1.0819574e-08,1.9167601e-10,0.0,2.3841858e-07,1.3069274e-05,1.1383645e-05,0.0,3.508956e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,2,onnxruntime,89756056,44688726,0.06559896469116211,0.08315730094909668,10.037657499313354,,10.348629713058472,6.4883334e-09,1.2187229e-10,0.0,1.1920929e-07,9.73598e-06,7.594251e-06,0.0,3.9155446e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,2,onnx2keras,89756056,44817208,0.06559896469116211,0.33403944969177246,0.4861483573913574,0.17961883544921875,1.9963562488555908,1.0613468e-09,1.0163603e-10,0.0,1.7287675e-08,1.3980269e-05,9.551841e-06,0.0,5.348401e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,2,onnx2keras,89756056,44817208,0.06559896469116211,0.33403944969177246,0.4861483573913574,0.17961883544921875,1.9963562488555908,6.984765e-09,1.191438e-10,0.0,1.1920929e-07,1.2929976e-05,9.432704e-06,0.0,4.40789e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,3,onnxruntime,89756056,44688726,0.06515026092529297,0.08392596244812012,10.160219669342041,,10.494861841201782,4.2626658e-09,9.3677954e-11,0.0,1.1920929e-07,1.0253092e-05,8.1479375e-06,0.0,3.901662e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,3,onnx2keras,89756056,44817208,0.06515026092529297,0.33187150955200195,0.48839402198791504,0.17954325675964355,1.9624876976013184,8.7955476e-10,5.502443e-11,0.0,1.1234079e-08,1.4274259e-05,1.1464618e-05,0.0,5.437763e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,3,onnx2keras,89756056,44817208,0.06515026092529297,0.33187150955200195,0.48839402198791504,0.17954325675964355,1.9624876976013184,4.4400483e-09,9.572432e-11,0.0,1.1920929e-07,1.1627882e-05,1.0429976e-05,0.0,4.3724256e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,4,onnxruntime,89756056,44688726,0.06702327728271484,0.08206915855407715,9.674907207489014,,9.981500625610352,4.311292e-09,8.8220986e-11,0.0,1.1920929e-07,8.328734e-06,6.174326e-06,0.0,3.6236735e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,4,onnx2keras,89756056,44817208,0.06702327728271484,0.33763670921325684,0.49445319175720215,0.18128252029418945,2.016935348510742,1.0140182e-09,8.9357854e-11,0.0,1.641456e-08,9.979206e-06,7.534166e-06,0.0,3.8187773e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,4,onnx2keras,89756056,44817208,0.06702327728271484,0.33763670921325684,0.49445319175720215,0.18128252029418945,2.016935348510742,4.413727e-09,1.1823431e-10,0.0,1.1920929e-07,8.833217e-06,7.599482e-06,0.0,2.76788e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,5,onnxruntime,89756056,44688726,0.34006381034851074,0.08338713645935059,9.782077312469482,,10.377456426620483,5.4636873e-09,8.8220986e-11,0.0,1.1920929e-07,9.84011e-06,8.655072e-06,0.0,3.5150228e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,5,onnx2keras,89756056,44817208,0.34006381034851074,0.3338639736175537,0.4906473159790039,0.17886853218078613,2.238204002380371,2.083468e-09,4.388312e-11,0.0,1.1920929e-07,1.0450093e-05,7.857992e-06,0.0,4.094797e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,5,onnx2keras,89756056,44817208,0.34006381034851074,0.3338639736175537,0.4906473159790039,0.17886853218078613,2.238204002380371,4.2261683e-09,5.1841198e-11,0.0,1.1920929e-07,7.0465576e-06,5.2830555e-06,0.0,2.8322576e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,6,onnxruntime,89756056,44688726,0.06008410453796387,0.08208727836608887,10.318965911865234,,10.642685174942017,5.6160343e-09,9.526957e-11,0.0,1.1920929e-07,8.616841e-06,7.658653e-06,0.0,2.578638e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,6,onnx2keras,89756056,44817208,0.06008410453796387,0.3358883857727051,0.4783334732055664,0.18177223205566406,1.955026388168335,2.2722488e-09,9.731593e-11,0.0,1.1920929e-07,1.0938039e-05,9.990274e-06,0.0,3.2525226e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,6,onnx2keras,89756056,44817208,0.06008410453796387,0.3358883857727051,0.4783334732055664,0.18177223205566406,1.955026388168335,4.7588293e-09,9.345058e-11,0.0,1.1920929e-07,1.0563975e-05,7.5593116e-06,0.0,4.675583e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,7,onnxruntime,89756056,44688726,0.06482172012329102,0.08253240585327148,9.900198698043823,,10.24005389213562,5.625944e-09,1.29603e-10,0.0,1.1920929e-07,1.10603505e-05,9.404359e-06,0.0,3.631841e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,7,onnx2keras,89756056,44817208,0.06482172012329102,0.3321223258972168,0.4911074638366699,0.1782381534576416,2.0043962001800537,2.1792834e-09,1.01181286e-10,0.0,1.1920929e-07,1.189062e-05,9.966376e-06,0.0,3.8190352e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,onnx-keras2,10,7,onnx2keras,89756056,44817208,0.06482172012329102,0.3321223258972168,0.4911074638366699,0.1782381534576416,2.0043962001800537,4.382552e-09,1.0413714e-10,0.0,1.1920929e-07,9.740525e-06,7.783206e-06,0.0,3.1552954e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,kera-onnx,10,8,onnxruntime,89756056,44688726,0.06465625762939453,0.0832974910736084,9.880542993545532,,10.186179637908936,5.8120997e-09,1.1277734e-10,0.0,1.1920929e-07,1.2124374e-05,1.1584361e-05,0.0,3.634642e-05
resnet18,keras,2,tf_resnet18-cifar10_2021-10-29_2,keras-keras2,10,8,onnx2keras,89756056,44817208,0.06465625762939453,0.338329553604126,0.4928781986236572,0.1807692050933838,1.9925563335418701,2.4612477e-09,8.367351e-11,0.0,1.1920929e-07,1.4455968e-05,1.42199315e-05,0.0,5.5331227e-05
