model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,1,5,onnx2keras,89756056,44817208,0.06780195236206055,0.33289599418640137,0.4952220916748047,0.18168401718139648,1.9797961711883545,1.0222334e-08,8.8220986e-11,0.0,7.0780516e-08,3.6877113e-06,4.2477245e-06,0.0,6.730865e-06
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,1,6,onnxruntime,89756056,44688726,0.06468391418457031,0.010867118835449219,10.040406465530396,,10.32660961151123,4.9409255e-08,7.8216544e-11,1.2221335e-12,2.9429793e-07,5.117242e-06,4.7362473e-06,1.8560738e-07,1.1718926e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,1,6,onnx2keras,89756056,44817208,0.06468391418457031,0.3299095630645752,0.48861145973205566,0.18030047416687012,2.0383496284484863,4.142192e-08,5.2295945e-11,1.2221335e-12,2.30968e-07,4.330196e-06,4.527712e-06,1.8560738e-07,8.817122e-06
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,1,6,onnx2keras,89756056,44817208,0.06468391418457031,0.3299095630645752,0.48861145973205566,0.18030047416687012,2.0383496284484863,8.842619e-09,2.0918378e-11,0.0,6.3329935e-08,2.4209198e-06,2.428622e-06,0.0,6.703575e-06
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,1,7,onnxruntime,89756056,44688726,0.06438326835632324,0.010728120803833008,10.28365159034729,,10.520610094070435,7.867295e-08,4.8748916e-10,4.9453774e-12,4.172325e-07,5.6177464e-06,4.7503336e-06,4.458253e-07,1.5737984e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,1,7,onnx2keras,89756056,44817208,0.06438326835632324,0.3270912170410156,0.4811980724334717,0.1918504238128662,1.9622397422790527,7.27124e-08,7.6215656e-10,7.275958e-12,4.172325e-07,9.682926e-06,7.608593e-06,4.458253e-07,2.6222267e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,1,7,onnx2keras,89756056,44817208,0.06438326835632324,0.3270912170410156,0.4811980724334717,0.1918504238128662,1.9622397422790527,1.3412603e-08,8.776624e-11,0.0,9.685755e-08,4.631367e-06,3.0892434e-06,0.0,2.09983e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,1,8,onnxruntime,89756056,44688726,0.0668330192565918,0.011112213134765625,10.148738145828247,,10.582460403442383,7.716801e-09,8.708412e-11,0.0,3.8184226e-08,6.4425903e-06,5.492054e-06,0.0,1.4374343e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,1,8,onnx2keras,89756056,44817208,0.0668330192565918,0.33090639114379883,0.7826454639434814,0.18568658828735352,2.3808231353759766,2.3364293e-09,4.388312e-11,0.0,2.0954758e-08,8.212813e-06,8.063615e-06,0.0,2.0123964e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,1,8,onnx2keras,89756056,44817208,0.0668330192565918,0.33090639114379883,0.7826454639434814,0.18568658828735352,2.3808231353759766,5.539931e-09,1.364242e-10,0.0,3.7252903e-08,3.7844306e-06,3.3039037e-06,0.0,1.1506153e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,1,9,onnxruntime,89756056,44688726,0.06431913375854492,0.01110386848449707,9.722761631011963,,9.959228515625,4.7582642e-08,4.129106e-10,1.762146e-12,2.9802322e-07,8.889474e-06,8.276069e-06,3.1178143e-07,1.6972923e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,1,9,onnx2keras,89756056,44817208,0.06431913375854492,0.3335132598876953,0.4983398914337158,0.181488037109375,1.9810068607330322,2.565304e-08,2.6193447e-10,2.842171e-14,1.2665987e-07,5.516589e-06,3.7681455e-06,7.202329e-08,1.5459438e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,1,9,onnx2keras,89756056,44817208,0.06431913375854492,0.3335132598876953,0.4983398914337158,0.181488037109375,1.9810068607330322,7.113363e-08,2.9649527e-10,1.7337243e-12,4.172325e-07,4.8965303e-06,4.8693923e-06,4.364938e-07,1.1927502e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,0,onnxruntime,89756056,44688726,0.13284850120544434,0.04167485237121582,10.381829500198364,,10.751114845275879,8.615956e-08,3.160494e-10,5.968559e-13,5.5506825e-07,8.381025e-06,6.016411e-06,2.4779393e-07,2.2657483e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,0,onnx2keras,89756056,44817208,0.13284850120544434,0.41486072540283203,0.48981666564941406,0.18177056312561035,2.1198174953460693,8.411531e-08,1.7826096e-10,1.9895197e-13,5.9604645e-07,8.803825e-06,7.1843733e-06,1.8632879e-07,2.888294e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,0,onnx2keras,89756056,44817208,0.13284850120544434,0.41486072540283203,0.48981666564941406,0.18177056312561035,2.1198174953460693,3.1179628e-08,1.4188117e-10,5.684342e-14,2.3841858e-07,4.6685177e-06,2.9874445e-06,1.2375045e-07,2.1780968e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,1,onnxruntime,89756056,44688726,0.0635828971862793,0.04126262664794922,9.84085750579834,,10.103274822235107,4.1825277e-08,1.6370905e-10,2.5579538e-13,3.3900142e-07,4.1063327e-06,3.1208538e-06,1.2530614e-07,1.3051841e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,1,onnx2keras,89756056,44817208,0.0635828971862793,0.32930684089660645,0.4767613410949707,0.17913460731506348,1.9719429016113281,6.1704384e-08,1.3778845e-10,7.9580786e-13,5.364418e-07,5.8018354e-06,4.5473607e-06,1.1500873e-07,2.5159221e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,1,onnx2keras,89756056,44817208,0.0635828971862793,0.32930684089660645,0.4767613410949707,0.17913460731506348,1.9719429016113281,6.349018e-08,2.1373125e-10,1.7053026e-13,6.556511e-07,5.919274e-06,4.9306072e-06,1.2490793e-07,1.6927555e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,2,onnxruntime,89756056,44688726,0.0649411678314209,0.041097164154052734,10.182024955749512,,10.45553183555603,5.8501232e-08,3.1377567e-10,2.842171e-13,6.556511e-07,6.2149093e-06,7.018206e-06,6.3288866e-08,1.5396803e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,2,onnx2keras,89756056,44817208,0.0649411678314209,0.3305678367614746,0.4937629699707031,0.17998671531677246,1.9639315605163574,6.0916e-08,1.72804e-10,5.684342e-13,5.364418e-07,5.623459e-06,4.581373e-06,1.2339363e-07,1.8544199e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,2,onnx2keras,89756056,44817208,0.0649411678314209,0.3305678367614746,0.4937629699707031,0.17998671531677246,1.9639315605163574,4.847555e-08,1.1959855e-10,0.0,5.476177e-07,4.314856e-06,4.918016e-06,0.0,1.19219185e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,3,onnxruntime,89756056,44688726,0.06484436988830566,0.04210019111633301,9.571301460266113,,9.833783388137817,6.6348925e-08,2.4738256e-10,5.1159077e-13,7.748604e-07,6.8774466e-06,6.796906e-06,1.2673327e-07,1.688246e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,3,onnx2keras,89756056,44817208,0.06484436988830566,0.335369348526001,0.4874577522277832,0.180739164352417,2.000048875808716,6.2065645e-08,2.1645974e-10,0.0,6.556511e-07,6.626263e-06,6.250918e-06,0.0,2.224777e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,3,onnx2keras,89756056,44817208,0.06484436988830566,0.335369348526001,0.4874577522277832,0.180739164352417,2.000048875808716,3.7955807e-08,1.3096724e-10,0.0,4.172325e-07,3.708966e-06,2.9396904e-06,0.0,1.351032e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,4,onnxruntime,89756056,44688726,0.0683908462524414,0.04115629196166992,10.297961711883545,,10.585708856582642,1.01328084e-07,1.7644197e-10,4.8316906e-13,9.536743e-07,8.375052e-06,7.3386504e-06,6.153653e-08,2.5310123e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,4,onnx2keras,89756056,44817208,0.0683908462524414,0.3295748233795166,0.48311638832092285,0.17989850044250488,1.958012580871582,7.714838e-08,1.6507329e-10,4.8316906e-13,7.748604e-07,8.4177245e-06,6.923298e-06,1.230731e-07,2.7254797e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,4,onnx2keras,89756056,44817208,0.0683908462524414,0.3295748233795166,0.48311638832092285,0.17989850044250488,1.958012580871582,3.803813e-08,8.731149e-11,0.0,6.556511e-07,3.6773095e-06,2.9543717e-06,0.0,1.3495511e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,5,onnxruntime,89756056,44688726,0.06600499153137207,0.04197978973388672,10.029066801071167,,10.345407009124756,3.0441992e-08,9.094947e-11,0.0,2.4214387e-07,4.4842773e-06,3.0682422e-06,0.0,1.8708373e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,5,onnx2keras,89756056,44817208,0.06600499153137207,0.3307523727416992,0.4841952323913574,0.17998862266540527,2.0270400047302246,5.2192128e-08,1.546141e-10,0.0,4.7683716e-07,7.408792e-06,7.866209e-06,0.0,2.7110393e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,5,onnx2keras,89756056,44817208,0.06600499153137207,0.3307523727416992,0.4841952323913574,0.17998862266540527,2.0270400047302246,4.7348816e-08,1.4870238e-10,0.0,6.556511e-07,6.549418e-06,5.8674286e-06,0.0,1.6499098e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,6,onnxruntime,89756056,44688726,0.06545519828796387,0.04215121269226074,10.243694305419922,,10.505222082138062,3.9101383e-08,1.882654e-10,0.0,4.172325e-07,5.3460444e-06,4.7158e-06,0.0,1.5238869e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,6,onnx2keras,89756056,44817208,0.06545519828796387,0.3297080993652344,0.48206186294555664,0.18021607398986816,1.958878993988037,6.795789e-08,3.1241143e-10,1.1368684e-12,5.9604645e-07,8.8602155e-06,7.0285496e-06,1.2627876e-07,3.3721255e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,6,onnx2keras,89756056,44817208,0.06545519828796387,0.3297080993652344,0.48206186294555664,0.18021607398986816,1.958878993988037,4.8798274e-08,2.2191671e-10,7.9580786e-13,3.5762787e-07,5.341738e-06,3.6908978e-06,1.0128599e-07,2.156325e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,7,onnxruntime,89756056,44688726,0.06747817993164062,0.042171478271484375,9.77951955795288,,10.04426121711731,5.5524414e-08,7.662493e-11,0.0,8.34465e-07,6.5556333e-06,3.886035e-06,0.0,3.064184e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,7,onnx2keras,89756056,44817208,0.06747817993164062,0.3335282802581787,0.7380690574645996,0.18031620979309082,2.2647323608398438,4.549116e-08,1.8371793e-10,6.252776e-13,4.172325e-07,5.426257e-06,4.7061385e-06,1.2496305e-07,1.601975e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,7,onnx2keras,89756056,44817208,0.06747817993164062,0.3335282802581787,0.7380690574645996,0.18031620979309082,2.2647323608398438,3.9789064e-08,1.3096724e-10,0.0,4.172325e-07,4.782755e-06,2.8748823e-06,0.0,1.7007753e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,8,onnxruntime,89756056,44688726,0.06745719909667969,0.041764259338378906,9.96863865852356,,10.240379333496094,9.962689e-08,3.1923264e-10,5.1159077e-13,1.0728836e-06,7.704312e-06,6.9972166e-06,1.2617576e-07,2.8941144e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,8,onnx2keras,89756056,44817208,0.06745719909667969,0.3300902843475342,0.4934239387512207,0.1806776523590088,1.9745404720306396,8.425925e-08,1.8553692e-10,0.0,1.3709068e-06,7.1371524e-06,6.2321797e-06,0.0,1.8581164e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,8,onnx2keras,89756056,44817208,0.06745719909667969,0.3300902843475342,0.4934239387512207,0.1806776523590088,1.9745404720306396,4.4348802e-08,5.320544e-11,0.0,5.9604645e-07,3.3059496e-06,2.3606626e-06,0.0,1.1885671e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,5,9,onnxruntime,89756056,44688726,0.06484150886535645,0.041269540786743164,10.20143175125122,,10.482036828994751,4.4416556e-08,1.3460522e-10,0.0,4.209578e-07,4.73874e-06,4.335283e-06,0.0,1.3036345e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,5,9,onnx2keras,89756056,44817208,0.06484150886535645,0.3309662342071533,0.48916077613830566,0.18323612213134766,1.9672152996063232,3.730307e-08,1.6370905e-10,0.0,3.5762787e-07,5.079186e-06,3.852657e-06,0.0,1.4245706e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,5,9,onnx2keras,89756056,44817208,0.06484150886535645,0.3309662342071533,0.48916077613830566,0.18323612213134766,1.9672152996063232,2.3691248e-08,3.9108272e-11,0.0,2.9802322e-07,3.6919666e-06,2.5642976e-06,0.0,1.6213142e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,0,onnxruntime,89756056,44688726,0.1261582374572754,0.0835573673248291,9.959148168563843,,10.334232568740845,7.9165275e-08,2.1327651e-10,0.0,1.9669533e-06,8.146933e-06,6.096308e-06,0.0,2.4436316e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,0,onnx2keras,89756056,44817208,0.1261582374572754,0.41963791847229004,0.47626161575317383,0.18218612670898438,2.129287004470825,1.1985821e-07,4.9112714e-10,2.046363e-12,1.013279e-06,1.2676795e-05,1.1743685e-05,6.2353024e-08,3.651093e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,0,onnx2keras,89756056,44817208,0.1261582374572754,0.41963791847229004,0.47626161575317383,0.18218612670898438,2.129287004470825,1.08433284e-07,3.43789e-10,0.0,9.536743e-07,9.422461e-06,8.380487e-06,0.0,3.94907e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,1,onnxruntime,89756056,44688726,0.06475329399108887,0.0830850601196289,10.033385038375854,,10.340751886367798,1.0167093e-07,3.110472e-10,0.0,1.1920929e-06,1.05587205e-05,7.145577e-06,0.0,4.7372952e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,1,onnx2keras,89756056,44817208,0.06475329399108887,0.3317537307739258,0.4942762851715088,0.18058180809020996,1.9850184917449951,1.3811176e-07,6.02995e-10,4.8316906e-13,1.847744e-06,1.4452014e-05,1.1363614e-05,6.276012e-08,5.1098257e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,1,onnx2keras,89756056,44817208,0.06475329399108887,0.3317537307739258,0.4942762851715088,0.18058180809020996,1.9850184917449951,9.6029574e-08,3.246896e-10,0.0,1.6093254e-06,1.2003462e-05,8.419721e-06,0.0,4.406967e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,2,onnxruntime,89756056,44688726,0.06523656845092773,0.08260750770568848,9.731811761856079,,10.040631771087646,7.632613e-08,1.891749e-10,0.0,1.1324883e-06,7.5941484e-06,5.409828e-06,0.0,3.5301375e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,2,onnx2keras,89756056,44817208,0.06523656845092773,0.3314180374145508,0.48207664489746094,0.17938709259033203,1.9914970397949219,8.048479e-08,4.938556e-10,1.7053026e-13,8.34465e-07,1.28743095e-05,1.1132855e-05,1.0153143e-07,4.6820656e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,2,onnx2keras,89756056,44817208,0.06523656845092773,0.3314180374145508,0.48207664489746094,0.17938709259033203,1.9914970397949219,8.198402e-08,3.2014214e-10,6.3948846e-13,1.013279e-06,9.456503e-06,5.93419e-06,8.603566e-08,3.8041784e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,3,onnxruntime,89756056,44688726,0.0657505989074707,0.08304047584533691,10.468250036239624,,10.786053895950317,7.305142e-08,2.728484e-10,0.0,6.556511e-07,8.85834e-06,7.913606e-06,0.0,2.530506e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,3,onnx2keras,89756056,44817208,0.0657505989074707,0.3285994529724121,0.4832768440246582,0.17920517921447754,1.9526443481445312,9.1412495e-08,3.765308e-10,0.0,1.0728836e-06,1.206194e-05,1.0314682e-05,0.0,3.821043e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,3,onnx2keras,89756056,44817208,0.0657505989074707,0.3285994529724121,0.4832768440246582,0.17920517921447754,1.9526443481445312,5.1818642e-08,2.2191671e-10,0.0,6.556511e-07,7.3486217e-06,5.6690205e-06,0.0,3.6171215e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,4,onnxruntime,89756056,44688726,0.06456756591796875,0.08218812942504883,10.023635625839233,,10.327308177947998,6.513862e-08,3.3833203e-10,0.0,5.5879354e-07,7.800202e-06,7.846267e-06,0.0,2.1985461e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,4,onnx2keras,89756056,44817208,0.06456756591796875,0.3318314552307129,0.4716970920562744,0.17885231971740723,1.9745118618011475,7.941793e-08,3.369678e-10,0.0,9.536743e-07,1.0142738e-05,8.476659e-06,0.0,3.25903e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,4,onnx2keras,89756056,44817208,0.06456756591796875,0.3318314552307129,0.4716970920562744,0.17885231971740723,1.9745118618011475,7.482868e-08,2.5465852e-10,0.0,8.940697e-07,8.8921115e-06,6.749568e-06,0.0,3.3442255e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,5,onnxruntime,89756056,44688726,0.25218701362609863,0.08374285697937012,9.756129741668701,,10.247270107269287,7.805149e-08,2.14186e-10,0.0,7.748604e-07,7.958028e-06,6.366785e-06,0.0,2.7741275e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,5,onnx2keras,89756056,44817208,0.25218701362609863,0.3290097713470459,0.4837515354156494,0.17869091033935547,2.144083261489868,1.0820112e-07,3.6743586e-10,0.0,1.3709068e-06,1.1144313e-05,9.310722e-06,0.0,3.4536457e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,5,onnx2keras,89756056,44817208,0.25218701362609863,0.3290097713470459,0.4837515354156494,0.17869091033935547,2.144083261489868,7.960232e-08,2.1373125e-10,0.0,1.013279e-06,7.83769e-06,6.3356174e-06,0.0,3.3703414e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,6,onnxruntime,89756056,44688726,0.06508588790893555,0.08309030532836914,9.914807558059692,,10.224033117294312,7.869699e-08,1.7826096e-10,0.0,1.1324883e-06,7.631001e-06,5.7944158e-06,0.0,3.061327e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,6,onnx2keras,89756056,44817208,0.06508588790893555,0.33664488792419434,0.4726858139038086,0.1803441047668457,1.960925817489624,7.706638e-08,2.2646418e-10,0.0,8.34465e-07,9.078118e-06,6.9588637e-06,0.0,2.7775648e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,onnx-keras2,10,6,onnx2keras,89756056,44817208,0.06508588790893555,0.33664488792419434,0.4726858139038086,0.1803441047668457,1.960925817489624,4.8610445e-08,2.6648195e-10,0.0,4.172325e-07,7.3251663e-06,5.925414e-06,0.0,2.4560073e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,kera-onnx,10,7,onnxruntime,89756056,44688726,0.06582236289978027,0.08320403099060059,10.043091773986816,,10.360597610473633,8.993814e-08,1.891749e-10,0.0,8.009374e-07,8.125753e-06,7.1244895e-06,0.0,2.6844938e-05
resnet18,keras,3,tf_resnet18-cifar10_2021-10-29_3,keras-keras2,10,7,onnx2keras,89756056,44817208,0.06582236289978027,0.32793307304382324,0.4813244342803955,0.1790142059326172,1.9865946769714355,6.6500526e-08,3.5652192e-10,0.0,1.013279e-06,1.1812508e-05,9.104673e-06,0.0,3.9986273e-05
