model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,3,onnx2keras,89756056,44817200,0.06550264358520508,0.3389594554901123,0.7273516654968262,0.18276524543762207,2.3019211292266846,2.1079658e-09,7.003109e-11,0.0,1.792796e-08,7.731584e-06,5.2769456e-06,0.0,1.6246962e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,3,onnx2keras,89756056,44817200,0.06550264358520508,0.3389594554901123,0.7273516654968262,0.18276524543762207,2.3019211292266846,5.016348e-09,1.6598278e-10,0.0,4.5634806e-08,1.2295556e-05,1.1388972e-05,0.0,2.0989564e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,4,onnxruntime,89756056,44688726,0.06676435470581055,0.011285781860351562,9.59798550605774,,9.833915710449219,1.7956395e-09,5.684342e-11,0.0,1.641456e-08,4.726336e-06,3.8631197e-06,0.0,1.3502284e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,4,onnx2keras,89756056,44817200,0.06676435470581055,0.3411905765533447,0.4957389831542969,0.1837317943572998,2.0215818881988525,2.973685e-09,7.4578566e-11,0.0,2.7241185e-08,6.6439416e-06,4.240521e-06,0.0,1.4319752e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,4,onnx2keras,89756056,44817200,0.06676435470581055,0.3411905765533447,0.4957389831542969,0.1837317943572998,2.0215818881988525,1.2115606e-09,2.262368e-11,0.0,1.0826625e-08,3.136182e-06,3.2884368e-06,0.0,6.6804846e-06
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,5,onnxruntime,89756056,44688726,0.0664067268371582,0.010769844055175781,10.358067989349365,,10.60714077949524,6.8919304e-10,7.6397555e-11,0.0,6.0535967e-09,4.990458e-06,3.275065e-06,0.0,1.2423896e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,5,onnx2keras,89756056,44817200,0.0664067268371582,0.3346574306488037,0.4824488162994385,0.18136119842529297,1.9823827743530273,3.8315426e-09,4.5929482e-11,0.0,3.7718564e-08,6.5750996e-06,7.630346e-06,0.0,1.429001e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,5,onnx2keras,89756056,44817200,0.0664067268371582,0.3346574306488037,0.4824488162994385,0.18136119842529297,1.9823827743530273,3.2159746e-09,2.3760549e-11,0.0,3.1664968e-08,3.906382e-06,3.3695273e-06,0.0,1.1996552e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,6,onnxruntime,89756056,44688726,0.06651473045349121,0.011188983917236328,10.08302116394043,,10.320287942886353,1.3592581e-08,5.0931703e-11,7.993606e-15,1.1920929e-07,4.3839127e-06,3.7886678e-06,1.1938664e-07,1.1920142e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,6,onnx2keras,89756056,44817200,0.06651473045349121,0.3342463970184326,0.48134660720825195,0.1801140308380127,2.029043436050415,2.3253173e-09,7.094059e-11,0.0,2.1536835e-08,8.116679e-06,9.524132e-06,0.0,1.6334938e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,6,onnx2keras,89756056,44817200,0.06651473045349121,0.3342463970184326,0.48134660720825195,0.1801140308380127,2.029043436050415,1.2605518e-08,1.4006218e-10,1.5765167e-14,1.1920929e-07,6.166407e-06,6.0591237e-06,1.1938663e-07,1.35064065e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,7,onnxruntime,89756056,44688726,0.06477999687194824,0.012136459350585938,10.210077285766602,,10.455035924911499,1.7048711e-09,1.8303581e-11,0.0,1.6530976e-08,4.398088e-06,2.8425682e-06,0.0,1.6370368e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,7,onnx2keras,89756056,44817200,0.06477999687194824,0.3333580493927002,0.48793959617614746,0.18067288398742676,1.9684243202209473,7.505638e-10,4.2632564e-11,0.0,5.47152e-09,8.47666e-06,7.6067354e-06,0.0,1.80702e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,7,onnx2keras,89756056,44817200,0.06477999687194824,0.3333580493927002,0.48793959617614746,0.18067288398742676,1.9684243202209473,2.3604383e-09,3.524292e-11,0.0,2.2002496e-08,7.5613884e-06,8.637311e-06,0.0,1.3409975e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,8,onnxruntime,89756056,44688726,0.06775760650634766,0.01138925552368164,9.69167947769165,,9.928659439086914,1.554714e-09,1.6598278e-11,0.0,1.4784746e-08,4.393746e-06,3.3136112e-06,0.0,1.5299005e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,8,onnx2keras,89756056,44817200,0.06775760650634766,0.3394608497619629,0.49606752395629883,0.1823291778564453,2.0191633701324463,1.4478067e-08,1.3324097e-10,2.1538327e-14,1.1920929e-07,6.8167647e-06,7.073151e-06,1.194651e-07,1.2245874e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,8,onnx2keras,89756056,44817200,0.06775760650634766,0.3394608497619629,0.49606752395629883,0.1823291778564453,2.0191633701324463,1.3022171e-08,6.7757355e-11,3.2418512e-14,1.1920929e-07,5.445506e-06,4.6571795e-06,1.194651e-07,1.2377037e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,1,9,onnxruntime,89756056,44688726,0.06651878356933594,0.010693550109863281,10.502898693084717,,10.755163192749023,1.3968024e-08,1.4415491e-10,4.440892e-14,1.1920929e-07,5.5549376e-06,5.6552744e-06,1.1966267e-07,1.1295909e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,1,9,onnx2keras,89756056,44817200,0.06651878356933594,0.3353104591369629,0.4908764362335205,0.1801471710205078,1.9689245223999023,1.4916447e-08,8.367351e-11,5.8619776e-14,1.1920929e-07,6.5303566e-06,7.1343748e-06,1.1966267e-07,1.32437735e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,1,9,onnx2keras,89756056,44817200,0.06651878356933594,0.3353104591369629,0.4908764362335205,0.1801471710205078,1.9689245223999023,9.837109e-10,4.1836756e-11,0.0,8.1490725e-09,2.9014386e-06,2.6406576e-06,0.0,5.7880197e-06
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,0,onnxruntime,89756056,44688726,0.12694931030273438,0.042317867279052734,10.00510573387146,,10.378974437713623,3.1280252e-09,2.7796432e-11,0.0,1.1920929e-07,4.9199093e-06,2.92224e-06,0.0,2.5702766e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,0,onnx2keras,89756056,44817200,0.12694931030273438,0.4196598529815674,0.4878208637237549,0.18443512916564941,2.1572983264923096,6.036346e-09,4.0699888e-11,0.0,1.1920929e-07,5.9171807e-06,5.2091154e-06,0.0,2.377018e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,0,onnx2keras,89756056,44817200,0.12694931030273438,0.4196598529815674,0.4878208637237549,0.18443512916564941,2.1572983264923096,3.3662764e-09,3.3878678e-11,0.0,1.1920929e-07,4.5995644e-06,3.8297458e-06,0.0,1.666642e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,1,onnxruntime,89756056,44688726,0.06538963317871094,0.04200005531311035,10.35088038444519,,10.615422010421753,6.5791257e-09,3.342393e-11,0.0,1.1920929e-07,6.784681e-06,6.650102e-06,0.0,2.2808377e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,1,onnx2keras,89756056,44817200,0.06538963317871094,0.33583879470825195,0.48517298698425293,0.17953228950500488,1.9652485847473145,1.0809429e-09,3.342393e-11,0.0,2.537854e-08,5.5433443e-06,5.2549967e-06,0.0,1.9049126e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,1,onnx2keras,89756056,44817200,0.06538963317871094,0.33583879470825195,0.48517298698425293,0.17953228950500488,1.9652485847473145,6.6298105e-09,6.366463e-11,0.0,1.1920929e-07,7.2798507e-06,6.522926e-06,0.0,2.0000694e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,2,onnxruntime,89756056,44688726,0.06632089614868164,0.041738033294677734,10.269543170928955,,10.540841579437256,1.4884622e-08,9.663381e-11,0.0,2.3841858e-07,6.981909e-06,5.256683e-06,0.0,2.4654635e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,2,onnx2keras,89756056,44817200,0.06632089614868164,0.33536839485168457,0.484982967376709,0.18215608596801758,1.9652509689331055,6.073876e-09,8.3900886e-11,0.0,1.1920929e-07,8.645015e-06,8.099851e-06,0.0,2.2867624e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,2,onnx2keras,89756056,44817200,0.06632089614868164,0.33536839485168457,0.484982967376709,0.18215608596801758,1.9652509689331055,9.328762e-09,7.094059e-11,0.0,1.1920929e-07,5.479913e-06,4.692884e-06,0.0,1.9005573e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,3,onnxruntime,89756056,44688726,0.06502008438110352,0.04187893867492676,9.627073287963867,,9.89362645149231,3.811759e-09,3.3878678e-11,0.0,1.1920929e-07,5.103406e-06,3.7827217e-06,0.0,2.1931584e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,3,onnx2keras,89756056,44817200,0.06502008438110352,0.34392452239990234,0.4944601058959961,0.1846151351928711,2.0120396614074707,1.4486199e-09,2.0918378e-11,0.0,2.537854e-08,5.3752924e-06,4.7047242e-06,0.0,2.0993644e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,3,onnx2keras,89756056,44817200,0.06502008438110352,0.34392452239990234,0.4944601058959961,0.1846151351928711,2.0120396614074707,4.6354374e-09,2.3760549e-11,0.0,1.1920929e-07,4.842021e-06,3.845546e-06,0.0,1.52546245e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,4,onnxruntime,89756056,44688726,0.0666205883026123,0.04442548751831055,10.15208649635315,,10.445819616317749,3.7453005e-09,2.9331204e-11,0.0,1.1920929e-07,5.2718956e-06,4.6172454e-06,0.0,1.526929e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,4,onnx2keras,89756056,44817200,0.0666205883026123,0.3350050449371338,0.5022532939910889,0.1851212978363037,2.009599208831787,6.3214283e-09,5.5933924e-11,0.0,1.1920929e-07,6.5358076e-06,4.3091036e-06,0.0,2.7501115e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,4,onnx2keras,89756056,44817200,0.0666205883026123,0.3350050449371338,0.5022532939910889,0.1851212978363037,2.009599208831787,3.8031107e-09,4.8657967e-11,0.0,1.1920929e-07,6.907214e-06,7.634852e-06,0.0,1.9083718e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,5,onnxruntime,89756056,44688726,0.06608819961547852,0.04124855995178223,10.047190189361572,,10.313797235488892,7.609291e-09,5.1159077e-11,0.0,1.1920929e-07,5.943395e-06,4.441163e-06,0.0,1.6387079e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,5,onnx2keras,89756056,44817200,0.06608819961547852,0.3353767395019531,0.5122923851013184,0.18373537063598633,2.0617663860321045,1.8506013e-09,3.3537617e-11,0.0,2.7241185e-08,5.1555e-06,4.7650105e-06,0.0,1.5213198e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,5,onnx2keras,89756056,44817200,0.06608819961547852,0.3353767395019531,0.5122923851013184,0.18373537063598633,2.0617663860321045,5.8767258e-09,4.888534e-11,0.0,1.1920929e-07,5.403668e-06,5.6724502e-06,0.0,1.627707e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,6,onnxruntime,89756056,44688726,0.0659637451171875,0.041162967681884766,10.278333902359009,,10.545819520950317,7.700166e-10,2.660272e-11,0.0,1.3038516e-08,4.900277e-06,4.1728945e-06,0.0,2.0909541e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,6,onnx2keras,89756056,44817200,0.0659637451171875,0.33589816093444824,0.48644232749938965,0.18461108207702637,1.9811899662017822,6.742097e-10,2.5579538e-11,0.0,2.0372681e-08,4.762802e-06,3.819714e-06,0.0,1.8050765e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,6,onnx2keras,89756056,44817200,0.0659637451171875,0.33589816093444824,0.48644232749938965,0.18461108207702637,1.9811899662017822,9.0529484e-10,3.1377567e-11,0.0,1.5948899e-08,4.7299554e-06,3.8150797e-06,0.0,1.8005314e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,7,onnxruntime,89756056,44688726,0.06692934036254883,0.04412651062011719,9.920819759368896,,10.188710927963257,7.318406e-09,5.4114935e-11,0.0,1.1920929e-07,6.3258867e-06,4.765442e-06,0.0,2.570521e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,7,onnx2keras,89756056,44817200,0.06692934036254883,0.34126996994018555,0.48573803901672363,0.18508100509643555,2.0419223308563232,1.1443539e-08,1.1459633e-10,0.0,1.1920929e-07,7.891143e-06,6.1711175e-06,0.0,2.471448e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,7,onnx2keras,89756056,44817200,0.06692934036254883,0.34126996994018555,0.48573803901672363,0.18508100509643555,2.0419223308563232,9.46324e-09,4.274625e-11,0.0,1.1920929e-07,5.105889e-06,3.8119572e-06,0.0,1.530931e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,8,onnxruntime,89756056,44688726,0.0652463436126709,0.04160261154174805,10.077935934066772,,10.350035667419434,5.9607554e-09,3.5811354e-11,0.0,1.1920929e-07,6.5278855e-06,5.0943377e-06,0.0,2.4815079e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,8,onnx2keras,89756056,44817200,0.0652463436126709,0.3382103443145752,0.48544740676879883,0.18453574180603027,1.999652624130249,1.4495839e-09,3.1150194e-11,0.0,2.8405339e-08,6.698789e-06,6.214515e-06,0.0,2.1012123e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,8,onnx2keras,89756056,44817200,0.0652463436126709,0.3382103443145752,0.48544740676879883,0.18453574180603027,1.999652624130249,5.2724833e-09,3.774403e-11,0.0,1.1920929e-07,3.9877673e-06,3.5619441e-06,0.0,1.3434605e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,5,9,onnxruntime,89756056,44688726,0.06660866737365723,0.04122114181518555,9.898287296295166,,10.175208330154419,6.377887e-09,3.4674486e-11,0.0,1.1920929e-07,6.0507646e-06,4.980614e-06,0.0,2.7665274e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,5,9,onnx2keras,89756056,44817200,0.06660866737365723,0.3373270034790039,0.6973321437835693,0.19673633575439453,2.2812719345092773,8.0962265e-10,2.0691004e-11,0.0,1.5483238e-08,5.100285e-06,2.8949462e-06,0.0,2.8703871e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,5,9,onnx2keras,89756056,44817200,0.06660866737365723,0.3373270034790039,0.6973321437835693,0.19673633575439453,2.2812719345092773,5.9609238e-09,2.228262e-11,0.0,1.1920929e-07,4.415888e-06,3.7659875e-06,0.0,1.3244161e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,0,onnxruntime,89756056,44688726,0.1277329921722412,0.08296895027160645,10.273974180221558,,10.646004915237427,5.011937e-09,9.140422e-11,0.0,1.1920929e-07,1.14919585e-05,8.564064e-06,0.0,4.1900006e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,0,onnx2keras,89756056,44817200,0.1277329921722412,0.42799925804138184,0.4880378246307373,0.18733716011047363,2.143281936645508,2.0699737e-09,5.934453e-11,0.0,6.402843e-08,1.0733455e-05,8.544894e-06,0.0,5.251743e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,0,onnx2keras,89756056,44817200,0.1277329921722412,0.42799925804138184,0.4880378246307373,0.18733716011047363,2.143281936645508,4.23917e-09,7.003109e-11,0.0,1.1920929e-07,8.7604185e-06,7.49637e-06,0.0,2.578394e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,1,onnxruntime,89756056,44688726,0.06540918350219727,0.0861046314239502,9.933166027069092,,10.246610164642334,9.098545e-09,1.1846168e-10,0.0,2.3841858e-07,1.3006128e-05,1.1426297e-05,0.0,4.41234e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,1,onnx2keras,89756056,44817200,0.06540918350219727,0.340911865234375,0.4906196594238281,0.18730497360229492,2.0012309551239014,1.3365412e-08,1.8371793e-10,0.0,2.3841858e-07,1.4842146e-05,1.1414694e-05,0.0,5.9017086e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,1,onnx2keras,89756056,44817200,0.06540918350219727,0.340911865234375,0.4906196594238281,0.18730497360229492,2.0012309551239014,6.0060072e-09,8.367351e-11,0.0,1.1920929e-07,1.0741348e-05,1.0506958e-05,0.0,3.0557272e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,2,onnxruntime,89756056,44688726,0.06516909599304199,0.08510661125183105,9.927730321884155,,10.242438793182373,8.718458e-09,8.0035534e-11,0.0,1.1920929e-07,1.1396703e-05,9.545457e-06,0.0,4.0951898e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,2,onnx2keras,89756056,44817200,0.06516909599304199,0.3377115726470947,0.4874248504638672,0.19358325004577637,2.014604330062866,6.0257266e-09,1.580247e-10,0.0,1.1920929e-07,1.7486362e-05,1.6210543e-05,0.0,5.048066e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,2,onnx2keras,89756056,44817200,0.06516909599304199,0.3377115726470947,0.4874248504638672,0.19358325004577637,2.014604330062866,7.195738e-09,7.2077455e-11,0.0,1.1920929e-07,1.055759e-05,7.705171e-06,0.0,3.721244e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,3,onnxruntime,89756056,44688726,0.06720972061157227,0.08764362335205078,10.479264736175537,,10.842905521392822,1.11697025e-08,1.0004442e-10,0.0,2.3841858e-07,1.2577061e-05,8.574707e-06,0.0,4.3675816e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,3,onnx2keras,89756056,44817200,0.06720972061157227,0.3365750312805176,0.49462056159973145,0.18565869331359863,2.0024547576904297,1.1445317e-08,1.5734258e-10,0.0,2.3841858e-07,1.5724061e-05,1.2372135e-05,0.0,6.186185e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,3,onnx2keras,89756056,44817200,0.06720972061157227,0.3365750312805176,0.49462056159973145,0.18565869331359863,2.0024547576904297,7.1635986e-09,6.866685e-11,0.0,1.1920929e-07,9.513409e-06,8.2627e-06,0.0,2.94735e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,4,onnxruntime,89756056,44688726,0.06522941589355469,0.08430075645446777,10.184256792068481,,10.53305435180664,6.9359927e-09,9.0722097e-11,0.0,1.1920929e-07,1.2692254e-05,1.1520942e-05,0.0,4.102042e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,4,onnx2keras,89756056,44817200,0.06522941589355469,0.3367960453033447,0.4855935573577881,0.18596744537353516,2.0197031497955322,6.724304e-09,1.2209966e-10,0.0,1.1920929e-07,1.6825774e-05,1.42998215e-05,0.0,4.776848e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,4,onnx2keras,89756056,44817200,0.06522941589355469,0.3367960453033447,0.4855935573577881,0.18596744537353516,2.0197031497955322,2.987469e-09,8.094503e-11,0.0,1.1920929e-07,1.0672732e-05,8.577385e-06,0.0,3.820944e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,5,onnxruntime,89756056,44688726,0.06650924682617188,0.0854635238647461,10.074851036071777,,10.38879680633545,7.485526e-09,4.8430593e-11,0.0,1.1920929e-07,8.124673e-06,5.7685374e-06,0.0,2.9607985e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,5,onnx2keras,89756056,44817200,0.06650924682617188,0.34334540367126465,0.49457383155822754,0.185469388961792,1.9955956935882568,7.043121e-09,5.0590643e-11,0.0,2.3841858e-07,1.1877235e-05,8.573243e-06,0.0,4.1908923e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,5,onnx2keras,89756056,44817200,0.06650924682617188,0.34334540367126465,0.49457383155822754,0.185469388961792,1.9955956935882568,5.8152057e-09,7.2759576e-11,0.0,1.1920929e-07,1.0538808e-05,9.44945e-06,0.0,4.3840508e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,6,onnxruntime,89756056,44688726,0.07180094718933105,0.0832066535949707,9.633538722991943,,9.958687782287598,1.2007486e-08,1.0140866e-10,0.0,2.3841858e-07,9.795469e-06,8.129677e-06,0.0,3.4470602e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,6,onnx2keras,89756056,44817200,0.07180094718933105,0.3418757915496826,0.48964905738830566,0.18720245361328125,2.0325677394866943,9.491028e-09,9.1858965e-11,0.0,1.2665987e-07,1.3429975e-05,1.2371545e-05,0.0,4.965874e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,6,onnx2keras,89756056,44817200,0.07180094718933105,0.3418757915496826,0.48964905738830566,0.18720245361328125,2.0325677394866943,5.3238796e-09,8.5037755e-11,0.0,1.1920929e-07,9.329287e-06,7.603204e-06,0.0,3.3355496e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,7,onnxruntime,89756056,44688726,0.32828593254089355,0.08429384231567383,10.038811683654785,,10.650271892547607,9.579177e-09,9.026735e-11,0.0,1.1920929e-07,9.763896e-06,9.411651e-06,0.0,3.8033406e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,keras-keras2,10,7,onnx2keras,89756056,44817200,0.32828593254089355,0.33472490310668945,0.49277710914611816,0.18540167808532715,2.28132963180542,1.00917e-08,8.344614e-11,0.0,1.1920929e-07,1.4241656e-05,1.2802045e-05,0.0,4.5715195e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,onnx-keras2,10,7,onnx2keras,89756056,44817200,0.32828593254089355,0.33472490310668945,0.49277710914611816,0.18540167808532715,2.28132963180542,8.285327e-09,9.1176844e-11,0.0,1.1920929e-07,9.522467e-06,7.6234955e-06,0.0,4.0834188e-05
resnet18,keras,1,tf_resnet18-cifar10_2021-10-29_1,kera-onnx,10,8,onnxruntime,89756056,44688726,0.06511783599853516,0.09134602546691895,10.198164224624634,,10.527638912200928,5.7752976e-09,8.54925e-11,0.0,1.1920929e-07,1.141303e-05,8.599727e-06,0.0,4.663405e-05
