model,framework,training_id,model_full,direction,batch_size,round,converter,original_size,converted_size,original_infererence_time,converted_infererence_time,conversion_time,saving_converted_time,overral_time,avg_abs_error,median_abs_error,min_abs_error,max_abs_error,avg_rel_error,median_rel_error,min_rel_error,max_rel_error
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,1,6,onnx2keras,89756056,44817208,0.0642554759979248,0.33221983909606934,0.4979593753814697,0.18433547019958496,2.0529110431671143,3.0588717e-07,1.2340024e-08,9.663381e-13,1.4901161e-06,3.504979e-06,3.6221552e-06,3.2003211e-07,8.167883e-06
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,1,7,onnxruntime,89756056,44688726,0.06502509117126465,0.011858701705932617,10.271841526031494,,10.518861055374146,2.3312172e-07,2.0838343e-08,4.5474735e-13,8.121133e-07,4.8816914e-06,4.7084923e-06,8.66274e-08,1.4208238e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,1,7,onnx2keras,89756056,44817208,0.06502509117126465,0.3350374698638916,0.4784836769104004,0.18541264533996582,1.9618303775787354,4.9773126e-07,4.2142347e-08,4.6611603e-12,2.503395e-06,7.643541e-06,7.2803587e-06,2.468194e-06,1.3686842e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,1,7,onnx2keras,89756056,44817208,0.06502509117126465,0.3350374698638916,0.4784836769104004,0.18541264533996582,1.9618303775787354,4.0035562e-07,2.1304004e-08,4.206413e-12,1.9669533e-06,4.5992306e-06,4.7680633e-06,5.2140354e-07,8.975251e-06
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,1,8,onnxruntime,89756056,44688726,0.06608104705810547,0.011160135269165039,9.94882082939148,,10.18439269065857,6.07154e-07,3.410969e-08,3.410605e-13,2.861023e-06,5.7568786e-06,4.2596985e-06,5.4004767e-07,1.378816e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,1,8,onnx2keras,89756056,44817208,0.06608104705810547,0.33207154273986816,0.5000405311584473,0.17844772338867188,2.004934072494507,3.4946873e-07,5.5180863e-08,1.364242e-12,1.3411045e-06,6.3148136e-06,6.8694258e-06,1.2505e-06,1.4096771e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,1,8,onnx2keras,89756056,44817208,0.06608104705810547,0.33207154273986816,0.5000405311584473,0.17844772338867188,2.004934072494507,3.5205176e-07,2.1071173e-08,1.7053026e-12,1.7285347e-06,4.1111102e-06,4.291859e-06,2.107323e-06,6.6566467e-06
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,1,9,onnxruntime,89756056,44688726,0.06515240669250488,0.010717391967773438,10.45783543586731,,10.723418712615967,5.0691636e-07,3.0966476e-08,4.206413e-12,2.503395e-06,5.573315e-06,5.0110993e-06,1.0121282e-06,1.0843636e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,1,9,onnx2keras,89756056,44817208,0.06515240669250488,0.33211469650268555,0.5019106864929199,0.18361926078796387,1.9982049465179443,3.0398675e-07,1.5599653e-08,1.6484591e-12,1.5348196e-06,4.0430477e-06,3.3255658e-06,1.3450924e-06,9.99033e-06
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,1,9,onnx2keras,89756056,44817208,0.06515240669250488,0.33211469650268555,0.5019106864929199,0.18361926078796387,1.9982049465179443,3.2433917e-07,4.0628947e-08,2.5579538e-12,1.6093254e-06,6.910832e-06,6.3149346e-06,2.3134414e-06,1.7049244e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,0,onnxruntime,89756056,44688726,0.12781047821044922,0.04198503494262695,9.86120891571045,,10.187482833862305,3.792341e-07,1.4551915e-08,6.82121e-13,2.861023e-06,4.841421e-06,4.0836994e-06,2.530084e-07,1.2993793e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,0,onnx2keras,89756056,44817208,0.12781047821044922,0.4274287223815918,0.6819472312927246,0.1820385456085205,2.359529495239258,5.0349803e-07,1.4901161e-08,4.5474735e-13,5.1259995e-06,5.5715464e-06,4.879591e-06,7.55854e-08,2.0062604e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,0,onnx2keras,89756056,44817208,0.12781047821044922,0.4274287223815918,0.6819472312927246,0.1820385456085205,2.359529495239258,3.9095698e-07,1.51922e-08,0.0,3.8594007e-06,5.1622987e-06,4.3883865e-06,0.0,1.7561257e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,1,onnxruntime,89756056,44688726,0.06600737571716309,0.04218006134033203,9.734838247299194,,9.998695373535156,2.569692e-07,9.895302e-09,4.5474735e-13,2.026558e-06,4.2242136e-06,3.1406876e-06,2.0685788e-07,1.206353e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,1,onnx2keras,89756056,44817208,0.06600737571716309,0.3366532325744629,0.5040693283081055,0.18303155899047852,2.002575159072876,2.4744912e-07,7.683411e-09,0.0,2.9802322e-06,4.1863623e-06,3.0946876e-06,0.0,1.6308175e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,1,onnx2keras,89756056,44817208,0.06600737571716309,0.3366532325744629,0.5040693283081055,0.18303155899047852,2.002575159072876,1.3023256e-07,7.043127e-09,0.0,9.536743e-07,3.4817233e-06,2.6160367e-06,0.0,1.3170011e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,2,onnxruntime,89756056,44688726,0.06609129905700684,0.041081905364990234,10.185807466506958,,10.48252534866333,2.4137023e-07,1.4610123e-08,1.0231815e-12,1.3709068e-06,3.9790775e-06,3.2368625e-06,1.1025942e-07,1.2671354e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,2,onnx2keras,89756056,44817208,0.06609129905700684,0.33472108840942383,0.48838376998901367,0.18012762069702148,1.9692645072937012,3.092047e-07,2.6775524e-08,1.4779289e-12,2.6226044e-06,5.648376e-06,4.48407e-06,4.2652127e-07,1.7299148e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,2,onnx2keras,89756056,44817208,0.06609129905700684,0.33472108840942383,0.48838376998901367,0.18012762069702148,1.9692645072937012,4.042591e-07,2.6193447e-08,4.8316906e-13,3.3974648e-06,5.1795355e-06,4.362113e-06,6.2420455e-08,1.4282962e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,3,onnxruntime,89756056,44688726,0.06462383270263672,0.042157888412475586,10.08752179145813,,10.398710012435913,4.6748167e-07,1.2805685e-08,0.0,4.2915344e-06,6.49696e-06,5.4262673e-06,0.0,2.0140084e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,3,onnx2keras,89756056,44817208,0.06462383270263672,0.33177757263183594,0.4927229881286621,0.18074893951416016,1.9990923404693604,3.7070237e-07,1.0302756e-08,0.0,3.3974648e-06,4.88561e-06,4.4973867e-06,0.0,1.6591533e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,3,onnx2keras,89756056,44817208,0.06462383270263672,0.33177757263183594,0.4927229881286621,0.18074893951416016,1.9990923404693604,1.4466224e-07,1.19325705e-08,4.5474735e-13,8.940697e-07,3.4808027e-06,3.1928485e-06,3.102997e-07,1.0436246e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,4,onnxruntime,89756056,44688726,0.06454634666442871,0.04183030128479004,10.421732425689697,,10.702967405319214,3.121938e-07,1.5599653e-08,4.5474735e-13,3.0398369e-06,5.2484347e-06,3.980017e-06,9.934922e-08,1.7592269e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,4,onnx2keras,89756056,44817208,0.06454634666442871,0.3327491283416748,0.49212193489074707,0.1841883659362793,1.9765782356262207,3.8869032e-07,1.6822014e-08,3.410605e-13,2.503395e-06,5.432658e-06,4.0549467e-06,1.5341543e-07,2.5060828e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,4,onnx2keras,89756056,44817208,0.06454634666442871,0.3327491283416748,0.49212193489074707,0.1841883659362793,1.9765782356262207,2.3559183e-07,1.9790605e-08,1.7053026e-12,2.115965e-06,4.294835e-06,2.5629722e-06,1.04921455e-07,1.9313735e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,5,onnxruntime,89756056,44688726,0.06520318984985352,0.0418400764465332,9.847095727920532,,10.11120057106018,1.9728472e-07,1.3620593e-08,0.0,1.3113022e-06,4.180506e-06,3.0400718e-06,0.0,1.8986073e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,5,onnx2keras,89756056,44817208,0.06520318984985352,0.3335072994232178,0.48439860343933105,0.1804819107055664,1.9933648109436035,3.295295e-07,1.2398232e-08,1.7053026e-13,1.8775463e-06,5.470609e-06,3.6205302e-06,3.1425137e-07,1.7778713e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,5,onnx2keras,89756056,44817208,0.06520318984985352,0.3335072994232178,0.48439860343933105,0.1804819107055664,1.9933648109436035,2.7743414e-07,1.4319085e-08,0.0,2.026558e-06,3.861589e-06,2.6315583e-06,0.0,1.3999603e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,6,onnxruntime,89756056,44688726,0.07323718070983887,0.04110836982727051,10.221886396408081,,10.516096591949463,3.0353925e-07,1.7462298e-08,2.842171e-13,2.3245811e-06,4.14955e-06,3.0128613e-06,1.8204423e-07,1.8852872e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,6,onnx2keras,89756056,44817208,0.07323718070983887,0.3325974941253662,0.49620676040649414,0.17861700057983398,1.987520456314087,4.1472728e-07,1.9557774e-08,1.9895197e-12,3.2484531e-06,6.155066e-06,4.435133e-06,8.755275e-08,1.7805509e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,6,onnx2keras,89756056,44817208,0.07323718070983887,0.3325974941253662,0.49620676040649414,0.17861700057983398,1.987520456314087,2.5015305e-07,1.2922101e-08,5.684342e-13,2.9206276e-06,4.7621234e-06,3.988349e-06,8.683285e-08,1.3903029e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,7,onnxruntime,89756056,44688726,0.06609177589416504,0.041150808334350586,10.01000428199768,,10.299106359481812,2.8963797e-07,1.0593794e-08,2.2737368e-13,2.9206276e-06,4.8597885e-06,3.947206e-06,3.855626e-07,1.3569041e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,7,onnx2keras,89756056,44817208,0.06609177589416504,0.33315157890319824,0.4891643524169922,0.1795809268951416,2.003727912902832,2.9063915e-07,2.0256266e-08,1.0231815e-12,1.7881393e-06,5.7658194e-06,4.929707e-06,1.08679856e-07,1.4990354e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,7,onnx2keras,89756056,44817208,0.06609177589416504,0.33315157890319824,0.4891643524169922,0.1795809268951416,2.003727912902832,3.0879764e-07,1.0186341e-08,1.1368684e-12,2.503395e-06,4.4379794e-06,3.0842616e-06,1.2820476e-07,1.3436161e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,8,onnxruntime,89756056,44688726,0.06551122665405273,0.04191708564758301,10.392622470855713,,10.658071756362915,2.0363936e-07,8.090865e-09,0.0,1.5944242e-06,4.6325877e-06,2.4159074e-06,0.0,1.8176324e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,8,onnx2keras,89756056,44817208,0.06551122665405273,0.3322720527648926,0.4934704303741455,0.18004417419433594,1.967668056488037,2.4522234e-07,1.3387762e-08,7.3896445e-13,1.7434359e-06,6.0352195e-06,5.5355013e-06,6.429232e-08,2.6319864e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,8,onnx2keras,89756056,44817208,0.06551122665405273,0.3322720527648926,0.4934704303741455,0.18004417419433594,1.967668056488037,1.4331386e-07,1.094304e-08,1.7053026e-13,1.1175871e-06,3.9774127e-06,3.3103292e-06,9.404345e-08,1.3457613e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,5,9,onnxruntime,89756056,44688726,0.06467580795288086,0.04194021224975586,9.893904447555542,,10.15715479850769,3.3750513e-07,2.0256266e-08,1.4495072e-12,2.0861626e-06,5.8100723e-06,4.7356616e-06,1.9730066e-07,1.7107526e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,5,9,onnx2keras,89756056,44817208,0.06467580795288086,0.33577895164489746,0.48487186431884766,0.17933034896850586,2.0007688999176025,2.6671214e-07,2.1536835e-08,2.046363e-12,2.0861626e-06,5.355319e-06,4.573555e-06,9.344436e-08,1.7919532e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,5,9,onnx2keras,89756056,44817208,0.06467580795288086,0.33577895164489746,0.48487186431884766,0.17933034896850586,2.0007688999176025,2.0267078e-07,7.246854e-09,0.0,1.9073486e-06,3.5711605e-06,2.3604387e-06,0.0,2.0833277e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,0,onnxruntime,89756056,44688726,0.3235440254211426,0.083221435546875,9.719089984893799,,10.285944700241089,3.8475847e-07,2.3515895e-08,1.3073986e-12,3.4570694e-06,8.85755e-06,7.4592526e-06,8.083943e-08,3.6531565e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,0,onnx2keras,89756056,44817208,0.3235440254211426,0.4290122985839844,0.4980177879333496,0.1821880340576172,2.3364315032958984,5.5676514e-07,3.562309e-08,0.0,6.0498714e-06,9.4738025e-06,7.2822795e-06,0.0,3.6342182e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,0,onnx2keras,89756056,44817208,0.3235440254211426,0.4290122985839844,0.4980177879333496,0.1821880340576172,2.3364315032958984,5.834634e-07,2.0256266e-08,0.0,7.867813e-06,7.715961e-06,6.63881e-06,0.0,2.5039233e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,1,onnxruntime,89756056,44688726,0.06636929512023926,0.08177065849304199,10.154344081878662,,10.49102258682251,4.1141627e-07,3.1548552e-08,1.2505552e-12,3.5762787e-06,8.070315e-06,6.412197e-06,3.6922242e-07,2.6218513e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,1,onnx2keras,89756056,44817208,0.06636929512023926,0.33539390563964844,0.49932026863098145,0.1817324161529541,1.9849128723144531,5.535456e-07,3.4691766e-08,0.0,5.841255e-06,9.998838e-06,8.216637e-06,0.0,3.0764353e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,1,onnx2keras,89756056,44817208,0.06636929512023926,0.33539390563964844,0.49932026863098145,0.1817324161529541,1.9849128723144531,4.2839164e-07,1.868466e-08,2.842171e-13,6.198883e-06,7.64882e-06,5.8397163e-06,8.264677e-08,2.8988106e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,2,onnxruntime,89756056,44688726,0.06498384475708008,0.08434176445007324,10.160112142562866,,10.484193086624146,4.1995204e-07,2.2293534e-08,4.5474735e-13,3.33786e-06,7.2494477e-06,5.190076e-06,1.18283396e-07,2.7441278e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,2,onnx2keras,89756056,44817208,0.06498384475708008,0.3306610584259033,0.4868757724761963,0.17978906631469727,1.979644775390625,5.8804466e-07,4.156027e-08,1.9895197e-12,4.6491623e-06,1.0626547e-05,8.383428e-06,1.9527091e-07,4.0138628e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,2,onnx2keras,89756056,44817208,0.06498384475708008,0.3306610584259033,0.4868757724761963,0.17978906631469727,1.979644775390625,5.0484186e-07,1.9383151e-08,8.242296e-13,4.440546e-06,8.726731e-06,7.850617e-06,1.7431007e-07,3.0128504e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,3,onnxruntime,89756056,44688726,0.06436443328857422,0.08343076705932617,10.116728067398071,,10.44025206565857,4.3618525e-07,2.9569492e-08,2.842171e-14,3.8146973e-06,8.116381e-06,6.753391e-06,6.355903e-08,2.879843e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,3,onnx2keras,89756056,44817208,0.06436443328857422,0.3370063304901123,0.49732494354248047,0.1804516315460205,1.984065294265747,5.0815726e-07,3.015157e-08,2.2737368e-13,7.2717667e-06,9.832472e-06,8.073616e-06,1.8708442e-07,3.5749443e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,3,onnx2keras,89756056,44817208,0.06436443328857422,0.3370063304901123,0.49732494354248047,0.1804516315460205,1.984065294265747,4.087768e-07,2.2526365e-08,6.82121e-13,3.7550926e-06,7.982464e-06,5.8165265e-06,3.3281123e-07,3.0387357e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,4,onnxruntime,89756056,44688726,0.06660294532775879,0.08693265914916992,9.935367345809937,,10.407429456710815,3.6515078e-07,2.0605512e-08,1.1368684e-13,5.185604e-06,6.9782477e-06,5.680737e-06,7.821349e-08,2.3281114e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,4,onnx2keras,89756056,44817208,0.06660294532775879,0.34032344818115234,0.5009639263153076,0.18178343772888184,2.0858869552612305,7.305963e-07,2.2933818e-08,5.684342e-13,7.6293945e-06,1.0891309e-05,8.246834e-06,1.0888997e-07,4.057107e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,4,onnx2keras,89756056,44817208,0.06660294532775879,0.34032344818115234,0.5009639263153076,0.18178343772888184,2.0858869552612305,4.777937e-07,1.9557774e-08,0.0,5.066395e-06,8.018475e-06,6.8537456e-06,0.0,3.558083e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,5,onnxruntime,89756056,44688726,0.06888651847839355,0.08134222030639648,10.436919689178467,,10.766985416412354,3.8518098e-07,1.8626451e-08,3.9790393e-13,4.261732e-06,7.980645e-06,4.581666e-06,7.927269e-08,3.6397014e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,5,onnx2keras,89756056,44817208,0.06888651847839355,0.33367300033569336,0.5084834098815918,0.1822509765625,1.9936108589172363,6.354793e-07,2.6659109e-08,1.762146e-12,5.6624413e-06,1.157523e-05,1.0500868e-05,1.8188332e-07,5.3977226e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,5,onnx2keras,89756056,44817208,0.06888651847839355,0.33367300033569336,0.5084834098815918,0.1822509765625,1.9936108589172363,3.7780669e-07,1.7462298e-08,6.252776e-13,3.3974648e-06,7.45286e-06,6.5075355e-06,6.2171054e-08,3.2614636e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,6,onnxruntime,89756056,44688726,0.06519865989685059,0.08378076553344727,10.124733448028564,,10.436018228530884,3.6616868e-07,3.958121e-08,3.410605e-13,3.4868717e-06,7.706971e-06,6.60781e-06,7.055001e-08,2.3096267e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,keras-keras2,10,6,onnx2keras,89756056,44817208,0.06519865989685059,0.33130812644958496,0.49205827713012695,0.1787261962890625,1.9963438510894775,6.5358324e-07,3.015157e-08,0.0,6.67572e-06,8.844186e-06,6.4870683e-06,0.0,3.922783e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,onnx-keras2,10,6,onnx2keras,89756056,44817208,0.06519865989685059,0.33130812644958496,0.49205827713012695,0.1787261962890625,1.9963438510894775,5.511569e-07,1.46683306e-08,2.842171e-14,5.4836273e-06,7.14858e-06,5.401852e-06,7.5266186e-08,2.4362782e-05
resnet18,keras,5,tf_resnet18-cifar10_2021-10-29_5,kera-onnx,10,7,onnxruntime,89756056,44688726,0.06660151481628418,0.08156728744506836,10.468128681182861,,10.806665182113647,3.6029095e-07,2.5087502e-08,1.1368684e-13,2.95043e-06,7.239845e-06,6.355386e-06,7.9281776e-08,2.447408e-05
